:ID,identifier:string,name:string,:LABEL
GO:0051438,GO:0051438,"regulation of ubiquitin-protein transferase activity",Biological Process
GO:0044615,GO:0044615,"nuclear pore nuclear basket",Cellular Component
GO:1990573,GO:1990573,"potassium ion import across plasma membrane",Biological Process
C0854697,C0854697,"Dermatitis flare-up",Side Effect
GO:0035672,GO:0035672,"oligopeptide transmembrane transport",Biological Process
GO:0071402,GO:0071402,"cellular response to lipoprotein particle stimulus",Biological Process
ORPHA:1377,ORPHA:1377,"Cataract-microcornea syndrome",Disease
GO:0043069,GO:0043069,"negative regulation of programmed cell death",Biological Process
DB00403,DB00403,"Ceruletide",Compound
3745,3745,"KCNB1",Gene
11284,11284,"PNKP",Gene
DB00161,DB00161,"L-Valine",Compound
27010,27010,"TPK1",Gene
C0854438,C0854438,"Blepharal pigmentation",Side Effect
9783,9783,"RIMS3",Gene
339977,339977,"LRRC66",Gene
ORPHA:101063,ORPHA:101063,"Situs inversus totalis",Disease
GO:0046461,GO:0046461,"neutral lipid catabolic process",Biological Process
132158,132158,"GLYCTK",Gene
8817,8817,"FGF18",Gene
C0853068,C0853068,"Glomerular filtration rate decreased",Side Effect
C1735601,C1735601,"Floppy iris syndrome",Side Effect
GO:0001104,GO:0001104,"RNA polymerase II transcription cofactor activity",Molecular Function
GO:0042559,GO:0042559,"pteridine-containing compound biosynthetic process",Biological Process
C0001818,C0001818,"Agoraphobia",Side Effect
7067,7067,"THRA",Gene
GO:1901978,GO:1901978,"positive regulation of cell cycle checkpoint",Biological Process
GO:0002590,GO:0002590,"negative regulation of antigen processing and presentation of peptide antigen via MHC class I",Biological Process
C0333582,C0333582,"Dystrophic calcification",Side Effect
84329,84329,"HVCN1",Gene
C0035243,C0035243,"Respiratory tract infection",Side Effect
127933,127933,"UHMK1",Gene
GO:0014067,GO:0014067,"negative regulation of phosphatidylinositol 3-kinase signaling",Biological Process
PC7_7726,PC7_7726,"Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)",Pathway
PC7_6926,PC7_6926,"Release of apoptotic factors from the mitochondria",Pathway
729747,729747,"ZNF878",Gene
HP:0001239,HP:0001239,"Wrist flexion contracture",Symptom
GO:0008308,GO:0008308,"voltage-gated anion channel activity",Molecular Function
GO:0002635,GO:0002635,"negative regulation of germinal center formation",Biological Process
5965,5965,"RECQL",Gene
283899,283899,"INO80E",Gene
C0702266,C0702266,"Basophilia",Side Effect
GO:0043620,GO:0043620,"regulation of DNA-templated transcription in response to stress",Biological Process
GO:0035067,GO:0035067,"negative regulation of histone acetylation",Biological Process
PC7_2925,PC7_2925,"DAP12 interactions",Pathway
GO:0031094,GO:0031094,"platelet dense tubular network",Cellular Component
3101,3101,"HK3",Gene
GO:2000727,GO:2000727,"positive regulation of cardiac muscle cell differentiation",Biological Process
GO:1902606,GO:1902606,"regulation of large conductance calcium-activated potassium channel activity",Biological Process
HP:0006297,HP:0006297,"Hypoplasia of dental enamel",Symptom
C0456909,C0456909,"Blindness",Side Effect
ORPHA:425,ORPHA:425,"Apolipoprotein A-I deficiency",Disease
634,634,"CEACAM1",Gene
8621,8621,"CDK13",Gene
D014098,D014098,"Toothache",Symptom
ORPHA:163681,ORPHA:163681,"Cortical dysplasia-focal epilepsy syndrome",Disease
51252,51252,"FAM178B",Gene
GO:0000272,GO:0000272,"polysaccharide catabolic process",Biological Process
GO:0010810,GO:0010810,"regulation of cell-substrate adhesion",Biological Process
252969,252969,"NEIL2",Gene
6615,6615,"SNAI1",Gene
9994,9994,"CASP8AP2",Gene
C0038450,C0038450,"Stridor",Side Effect
25776,25776,"CBY1",Gene
GO:0006367,GO:0006367,"transcription initiation from RNA polymerase II promoter",Biological Process
GO:0001922,GO:0001922,"B-1 B cell homeostasis",Biological Process
84133,84133,"ZNRF3",Gene
7980,7980,"TFPI2",Gene
23770,23770,"FKBP8",Gene
C1266194,C1266194,"Hodgkin's disease lymphocyte predominance type stage unspecified",Side Effect
GO:0030171,GO:0030171,"voltage-gated proton channel activity",Molecular Function
GO:0006600,GO:0006600,"creatine metabolic process",Biological Process
PC7_1877,PC7_1877,"B Cell Activation",Pathway
GO:0071580,GO:0071580,"regulation of zinc ion transmembrane transport",Biological Process
GO:0046294,GO:0046294,"formaldehyde catabolic process",Biological Process
C1536145,C1536145,"Eyelash hyperpigmentation",Side Effect
GO:0002162,GO:0002162,"dystroglycan binding",Molecular Function
56139,56139,"PCDHA10",Gene
199974,199974,"CYP4Z1",Gene
GO:0046058,GO:0046058,"cAMP metabolic process",Biological Process
GO:0032916,GO:0032916,"positive regulation of transforming growth factor beta3 production",Biological Process
2554,2554,"GABRA1",Gene
2649,2649,"NR6A1",Gene
10636,10636,"RGS14",Gene
6598,6598,"SMARCB1",Gene
C0234922,C0234922,"Rash scaly",Side Effect
GO:0031543,GO:0031543,"peptidyl-proline dioxygenase activity",Molecular Function
254531,254531,"LPCAT4",Gene
438,438,"ASMT",Gene
DOID:1964,DOID:1964,"fallopian tube cancer",Disease
GO:0043148,GO:0043148,"mitotic spindle stabilization",Biological Process
C0235984,C0235984,"Salivary duct obstruction",Side Effect
653784,653784,"MZT2A",Gene
1811,1811,"SLC26A3",Gene
9542,9542,"NRG2",Gene
C0521501,C0521501,"Injection site thrombosis",Side Effect
C1868919,C1868919,"Upper abdominal discomfort",Side Effect
GO:0060516,GO:0060516,"primary prostatic bud elongation",Biological Process
C1167842,C1167842,"Tobacco withdrawal symptoms",Side Effect
338094,338094,"FAM151A",Gene
C0018681,C0018681,"Headache",Side Effect
C0040264,C0040264,"Tinnitus",Side Effect
GO:0002381,GO:0002381,"immunoglobulin production involved in immunoglobulin mediated immune response",Biological Process
7528,7528,"YY1",Gene
GO:0060856,GO:0060856,"establishment of blood-brain barrier",Biological Process
23062,23062,"GGA2",Gene
DB00776,DB00776,"Oxcarbazepine",Compound
GO:1901379,GO:1901379,"regulation of potassium ion transmembrane transport",Biological Process
105379474,105379474,"LOC105379474",Gene
5317,5317,"PKP1",Gene
C1301937,C1301937,"Talipes",Side Effect
GO:0060037,GO:0060037,"pharyngeal system development",Biological Process
PC7_4053,PC7_4053,"GPVI-mediated activation cascade",Pathway
ORPHA:90153,ORPHA:90153,"Mandibuloacral dysplasia with type A lipodystrophy",Disease
ORPHA:98755,ORPHA:98755,"Spinocerebellar ataxia type 1",Disease
GO:0010159,GO:0010159,"specification of organ position",Biological Process
HP:0001792,HP:0001792,"Small nail",Symptom
ORPHA:75563,ORPHA:75563,"X-linked sideroblastic anemia",Disease
GO:1904306,GO:1904306,"positive regulation of gastro-intestinal system smooth muscle contraction",Biological Process
9553,9553,"MRPL33",Gene
728458,728458,"OPN1MW2",Gene
HP:0000363,HP:0000363,"Abnormality of earlobe",Symptom
PC7_7307,PC7_7307,"SMAC binds to IAPs",Pathway
ORPHA:402026,ORPHA:402026,"Acute myeloid leukemia with NPM1 somatic mutations",Disease
100508689,100508689,"LOC100508689",Gene
135154,135154,"SDHAF4",Gene
27347,27347,"STK39",Gene
54905,54905,"CYP2W1",Gene
C0521172,C0521172,"Eschar",Side Effect
GO:0010692,GO:0010692,"regulation of alkaline phosphatase activity",Biological Process
GO:0042631,GO:0042631,"cellular response to water deprivation",Biological Process
ORPHA:3107,ORPHA:3107,"Autosomal dominant Robinow syndrome",Disease
GO:0048563,GO:0048563,"post-embryonic organ morphogenesis",Biological Process
101060458,101060458,"LOC101060458",Gene
C0221204,C0221204,"Osteolysis",Side Effect
C0040427,C0040427,"Tooth malformation",Side Effect
HP:0000589,HP:0000589,"Coloboma",Symptom
7332,7332,"UBE2L3",Gene
153682,153682,"LOC153682",Gene
GO:0048553,GO:0048553,"negative regulation of metalloenzyme activity",Biological Process
57561,57561,"ARRDC3",Gene
GO:0010623,GO:0010623,"developmental programmed cell death",Biological Process
84922,84922,"FIZ1",Gene
4609,4609,"MYC",Gene
GO:1903019,GO:1903019,"negative regulation of glycoprotein metabolic process",Biological Process
GO:0033234,GO:0033234,"negative regulation of protein sumoylation",Biological Process
GO:0043132,GO:0043132,"NAD transport",Biological Process
GO:0051878,GO:0051878,"lateral element assembly",Biological Process
GO:0034036,GO:0034036,"purine ribonucleoside bisphosphate biosynthetic process",Biological Process
94026,94026,"POM121L2",Gene
HP:0001954,HP:0001954,"Episodic fever",Symptom
DB01367,DB01367,"Rasagiline",Compound
HP:0000270,HP:0000270,"Delayed cranial suture closure",Symptom
PC7_8132,PC7_8132,"Tandem pore domain potassium channels",Pathway
56920,56920,"SEMA3G",Gene
80185,80185,"TTI2",Gene
DB00627,DB00627,"Niacin",Compound
GO:0060916,GO:0060916,"mesenchymal cell proliferation involved in lung development",Biological Process
HP:0010721,HP:0010721,"Abnormal hair whorl",Symptom
11105,11105,"PRDM7",Gene
GO:1904426,GO:1904426,"positive regulation of GTP binding",Biological Process
HP:0002920,HP:0002920,"Decreased circulating ACTH level",Symptom
89801,89801,"PPP1R3F",Gene
WP666_r68893,WP666_r68893,"Hypothetical Network for Drug Addiction",Pathway
GO:0009180,GO:0009180,"purine ribonucleoside diphosphate biosynthetic process",Biological Process
GO:0009992,GO:0009992,"cellular water homeostasis",Biological Process
1163,1163,"CKS1B",Gene
HP:0100027,HP:0100027,"Recurrent pancreatitis",Symptom
ORPHA:95501,ORPHA:95501,"Congenital central diabetes insipidus",Disease
79603,79603,"CERS4",Gene
GO:0045321,GO:0045321,"leukocyte activation",Biological Process
ORPHA:2070,ORPHA:2070,"Eosinophilic gastroenteritis",Disease
6880,6880,"TAF9",Gene
HP:0011024,HP:0011024,"Abnormality of the gastrointestinal tract",Symptom
C2364111,C2364111,"Ageusia",Side Effect
100505385,100505385,"IQCJ-SCHIP1",Gene
ORPHA:314689,ORPHA:314689,"Combined immunodeficiency due to STK4 deficiency",Disease
ORPHA:1307,ORPHA:1307,"Distal limb deficiencies-micrognathia syndrome",Disease
4221,4221,"MEN1",Gene
286187,286187,"PPP1R42",Gene
GO:0051817,GO:0051817,"modification of morphology or physiology of other organism involved in symbiotic interaction",Biological Process
GO:0045859,GO:0045859,"regulation of protein kinase activity",Biological Process
HP:0012539,HP:0012539,"Non-Hodgkin lymphoma",Symptom
GO:0046503,GO:0046503,"glycerolipid catabolic process",Biological Process
ORPHA:93269,ORPHA:93269,"Short rib-polydactyly syndrome, Majewski type",Disease
GO:0001594,GO:0001594,"trace-amine receptor activity",Molecular Function
388407,388407,"C17orf82",Gene
C0011175,C0011175,"Dehydration",Side Effect
HP:0005406,HP:0005406,"Recurrent bacterial skin infections",Symptom
81618,81618,"ITM2C",Gene
100131980,100131980,"ZNF705G",Gene
GO:0034443,GO:0034443,"negative regulation of lipoprotein oxidation",Biological Process
GO:0022029,GO:0022029,"telencephalon cell migration",Biological Process
D004418,D004418,"Dyspnea, Paroxysmal",Symptom
51329,51329,"ARL6IP4",Gene
100129974,100129974,"LOC100129974",Gene
6236,6236,"RRAD",Gene
10135,10135,"NAMPT",Gene
ORPHA:79242,ORPHA:79242,"Holocarboxylase synthetase deficiency",Disease
23335,23335,"WDR7",Gene
C0007766,C0007766,"Intracranial aneurysm",Side Effect
C0876994,C0876994,"Cardiotoxicity",Side Effect
260293,260293,"CYP4X1",Gene
ORPHA:99956,ORPHA:99956,"Charcot-Marie-Tooth disease type 4B2",Disease
GO:0034112,GO:0034112,"positive regulation of homotypic cell-cell adhesion",Biological Process
ORPHA:244275,ORPHA:244275,"De novo thrombotic microangiopathy after kidney transplantation",Disease
GO:0051547,GO:0051547,"regulation of keratinocyte migration",Biological Process
ORPHA:370088,ORPHA:370088,"Acute infantile liver failure-multisystemic involvement syndrome",Disease
10265,10265,"IRX5",Gene
GO:0002753,GO:0002753,"cytoplasmic pattern recognition receptor signaling pathway",Biological Process
GO:1901856,GO:1901856,"negative regulation of cellular respiration",Biological Process
115861,115861,"NXNL1",Gene
C0259756,C0259756,"Jarisch-Herxheimer reaction",Side Effect
23205,23205,"ACSBG1",Gene
ORPHA:251627,ORPHA:251627,"Oligodendroglioma",Disease
GO:0000712,GO:0000712,"resolution of meiotic recombination intermediates",Biological Process
C0023532,C0023532,"Leukoplakia oral",Side Effect
1944,1944,"EFNA3",Gene
9683,9683,"N4BP1",Gene
100287238,100287238,"USP17L13",Gene
ORPHA:506,ORPHA:506,"Leigh syndrome",Disease
C0428196,C0428196,"Bicarbonate level",Side Effect
PC7_6933,PC7_6933,"Repair synthesis for gap-filling by DNA polymerase in TC-NER",Pathway
GO:0051851,GO:0051851,"modification by host of symbiont morphology or physiology",Biological Process
GO:0031034,GO:0031034,"myosin filament assembly",Biological Process
C0549249,C0549249,"Depressed level of consciousness",Side Effect
GO:0090273,GO:0090273,"regulation of somatostatin secretion",Biological Process
22883,22883,"CLSTN1",Gene
57834,57834,"CYP4F11",Gene
GO:0003223,GO:0003223,"ventricular compact myocardium morphogenesis",Biological Process
390431,390431,"OR4K2",Gene
GO:0009258,GO:0009258,"10-formyltetrahydrofolate catabolic process",Biological Process
27152,27152,"INTU",Gene
90523,90523,"MLIP",Gene
PC7_1549,PC7_1549,"Activation of caspases through apoptosome-mediated cleavage",Pathway
100526767,100526767,"RNF103-CHMP3",Gene
2274,2274,"FHL2",Gene
HP:0100532,HP:0100532,"Scleritis",Symptom
65244,65244,"SPATS2",Gene
C0017636,C0017636,"Glioblastoma",Side Effect
HP:0000524,HP:0000524,"Conjunctival telangiectasia",Symptom
54982,54982,"CLN6",Gene
PC7_6463,PC7_6463,"Phosphorylation of CD3 and TCR zeta chains",Pathway
ORPHA:169085,ORPHA:169085,"Susceptibility to respiratory infections associated with CD8alpha chain mutation",Disease
GO:0016744,GO:0016744,"transferase activity, transferring aldehyde or ketonic groups",Molecular Function
89882,89882,"TPD52L3",Gene
GO:0061180,GO:0061180,"mammary gland epithelium development",Biological Process
8975,8975,"USP13",Gene
ORPHA:353,ORPHA:353,"Autosomal recessive limb-girdle muscular dystrophy type 2C",Disease
PC7_8233,PC7_8233,"The retinoid cycle in cones (daylight vision)",Pathway
79676,79676,"OGFOD2",Gene
PC7_5993,PC7_5993,"Nucleotide Excision Repair",Pathway
ORPHA:79263,ORPHA:79263,"Infantile neuronal ceroid lipofuscinosis",Disease
GO:0004702,GO:0004702,"receptor signaling protein serine/threonine kinase activity",Molecular Function
C0020452,C0020452,"Hyperaemia",Side Effect
26130,26130,"GAPVD1",Gene
GO:2000574,GO:2000574,"regulation of microtubule motor activity",Biological Process
442867,442867,"BPY2B",Gene
GO:0045079,GO:0045079,"negative regulation of chemokine biosynthetic process",Biological Process
150379,150379,"PNPLA5",Gene
4750,4750,"NEK1",Gene
ORPHA:3437,ORPHA:3437,"Vogt-Koyanagi-Harada disease",Disease
51016,51016,"EMC9",Gene
GO:0004867,GO:0004867,"serine-type endopeptidase inhibitor activity",Molecular Function
HP:0000046,HP:0000046,"Scrotal hypoplasia",Symptom
GO:0050883,GO:0050883,"musculoskeletal movement, spinal reflex action",Biological Process
C0021390,C0021390,"Inflammatory bowel disease",Side Effect
GO:0047710,GO:0047710,"bis(5'-adenosyl)-triphosphatase activity",Molecular Function
56997,56997,"ADCK3",Gene
80262,80262,"C16orf70",Gene
GO:0018105,GO:0018105,"peptidyl-serine phosphorylation",Biological Process
GO:1990416,GO:1990416,"cellular response to brain-derived neurotrophic factor stimulus",Biological Process
GO:0002700,GO:0002700,"regulation of production of molecular mediator of immune response",Biological Process
100288801,100288801,"FRG2C",Gene
GO:0055082,GO:0055082,"cellular chemical homeostasis",Biological Process
C0405580,C0405580,"Adrenal cortical hypofunction",Side Effect
C0085624,C0085624,"Burning sensation",Side Effect
784,784,"CACNB3",Gene
147646,147646,"C19orf84",Gene
444882,444882,"IGFL4",Gene
ORPHA:280785,ORPHA:280785,"Bullous diffuse cutaneous mastocytosis",Disease
C3665624,C3665624,"Blood calcium decreased",Side Effect
D053448,D053448,"Prostatism",Symptom
C0018799,C0018799,"Cardiac disorder",Side Effect
GO:2000573,GO:2000573,"positive regulation of DNA biosynthetic process",Biological Process
6273,6273,"S100A2",Gene
GO:0021776,GO:0021776,"smoothened signaling pathway involved in spinal cord motor neuron cell fate specification",Biological Process
ORPHA:99861,ORPHA:99861,"Precursor T-cell acute lymphoblastic leukemia",Disease
GO:0021999,GO:0021999,"neural plate anterior/posterior regionalization",Biological Process
C0239454,C0239454,"Erythema of eyelid",Side Effect
GO:0035810,GO:0035810,"positive regulation of urine volume",Biological Process
C0221758,C0221758,"Stiff back",Side Effect
4298,4298,"MLLT1",Gene
C0001511,C0001511,"Adhesion",Side Effect
PC7_4874,PC7_4874,"Keratan sulfate biosynthesis",Pathway
DB00492,DB00492,"Fosinopril",Compound
HP:0000288,HP:0000288,"Abnormality of the philtrum",Symptom
ORPHA:2138,ORPHA:2138,"46,XX ovotesticular disorder of sex development",Disease
5671,5671,"PSG3",Gene
N0000175456,N0000175456,"Chloride Channel Activators",Pharmacologic Class
54802,54802,"TRIT1",Gene
GO:0032364,GO:0032364,"oxygen homeostasis",Biological Process
64084,64084,"CLSTN2",Gene
GO:0060350,GO:0060350,"endochondral bone morphogenesis",Biological Process
79861,79861,"TUBAL3",Gene
10538,10538,"BATF",Gene
GO:0008449,GO:0008449,"N-acetylglucosamine-6-sulfatase activity",Molecular Function
ORPHA:111,ORPHA:111,"Barth syndrome",Disease
GO:0046439,GO:0046439,"L-cysteine metabolic process",Biological Process
GO:0043653,GO:0043653,"mitochondrial fragmentation involved in apoptotic process",Biological Process
C0006145,C0006145,"Breast disorder",Side Effect
332,332,"BIRC5",Gene
2178,2178,"FANCE",Gene
PC7_1561,PC7_1561,"Acyl chain remodelling of PI",Pathway
GO:0061318,GO:0061318,"renal filtration cell differentiation",Biological Process
ORPHA:99948,ORPHA:99948,"Charcot-Marie-Tooth disease type 4A",Disease
ORPHA:352665,ORPHA:352665,"Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion",Disease
3665,3665,"IRF7",Gene
ORPHA:85196,ORPHA:85196,"Nodulosis-arthropathy-osteolysis syndrome",Disease
C0520587,C0520587,"Vulvovaginal discomfort",Side Effect
HP:0011328,HP:0011328,"Abnormality of fontanelles",Symptom
C0019937,C0019937,"Horner's syndrome",Side Effect
GO:0071782,GO:0071782,"endoplasmic reticulum tubular network",Cellular Component
GO:0070700,GO:0070700,"BMP receptor binding",Molecular Function
GO:1903214,GO:1903214,"regulation of protein targeting to mitochondrion",Biological Process
GO:0042045,GO:0042045,"epithelial fluid transport",Biological Process
HP:0012033,HP:0012033,"Sacral lipoma",Symptom
C0029095,C0029095,"Opioid abuse",Side Effect
GO:0050778,GO:0050778,"positive regulation of immune response",Biological Process
55901,55901,"THSD1",Gene
ORPHA:43115,ORPHA:43115,"Hereditary myopathy with lactic acidosis due to ISCU deficiency",Disease
C0011649,C0011649,"Dermoid cyst",Side Effect
HP:0008734,HP:0008734,"Decreased testicular size",Symptom
ORPHA:458798,ORPHA:458798,"Spinocerebellar ataxia type 41",Disease
2355,2355,"FOSL2",Gene
161497,161497,"STRC",Gene
2117,2117,"ETV3",Gene
GO:0004022,GO:0004022,"alcohol dehydrogenase (NAD) activity",Molecular Function
219854,219854,"TMEM218",Gene
136,136,"ADORA2B",Gene
27241,27241,"BBS9",Gene
55063,55063,"ZCWPW1",Gene
GO:0016860,GO:0016860,"intramolecular oxidoreductase activity",Molecular Function
HP:0002500,HP:0002500,"Abnormality of the cerebral white matter",Symptom
HP:0007016,HP:0007016,"Corticospinal tract hypoplasia",Symptom
100130357,100130357,"LOC100130357",Gene
DB01217,DB01217,"Anastrozole",Compound
ORPHA:391348,ORPHA:391348,"Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome",Disease
GO:0008194,GO:0008194,"UDP-glycosyltransferase activity",Molecular Function
C0240564,C0240564,"Nasal pain",Side Effect
GO:0030332,GO:0030332,"cyclin binding",Molecular Function
ORPHA:582,ORPHA:582,"Mucopolysaccharidosis type 4",Disease
23016,23016,"EXOSC7",Gene
ORPHA:79146,ORPHA:79146,"Familial progressive hyperpigmentation",Disease
GO:0048679,GO:0048679,"regulation of axon regeneration",Biological Process
27128,27128,"CYTH4",Gene
57463,57463,"AMIGO1",Gene
339229,339229,"OXLD1",Gene
84816,84816,"RTN4IP1",Gene
105371185,105371185,"LOC105371185",Gene
5087,5087,"PBX1",Gene
ORPHA:280763,ORPHA:280763,"Severe intellectual disability and progressive spastic paraplegia",Disease
55705,55705,"IPO9",Gene
59340,59340,"HRH4",Gene
GO:0000782,GO:0000782,"telomere cap complex",Cellular Component
GO:0070820,GO:0070820,"tertiary granule",Cellular Component
100125288,100125288,"ZGLP1",Gene
WP205_r80223,WP205_r80223,"IL-7 Signaling Pathway",Pathway
GO:0004962,GO:0004962,"endothelin receptor activity",Molecular Function
3780,3780,"KCNN1",Gene
C0085612,C0085612,"Ventricular arrhythmia",Side Effect
HP:0009892,HP:0009892,"Anotia",Symptom
ORPHA:352333,ORPHA:352333,"Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome",Disease
C0221281,C0221281,"Poikilocytosis",Side Effect
GO:0032280,GO:0032280,"symmetric synapse",Cellular Component
9108,9108,"MTMR7",Gene
GO:0021871,GO:0021871,"forebrain regionalization",Biological Process
79753,79753,"SNIP1",Gene
105373200,105373200,"LOC105373200",Gene
GO:0018214,GO:0018214,"protein carboxylation",Biological Process
HP:0012873,HP:0012873,"Absent vas deferens",Symptom
26271,26271,"FBXO5",Gene
84620,84620,"ST6GAL2",Gene
92359,92359,"CRB3",Gene
C0423820,C0423820,"Nail ridging",Side Effect
C0338573,C0338573,"Intracranial venous sinus thrombosis",Side Effect
ORPHA:427,ORPHA:427,"Familial hypoaldosteronism",Disease
HP:0003019,HP:0003019,"Abnormality of the wrist",Symptom
GO:0010710,GO:0010710,"regulation of collagen catabolic process",Biological Process
C0026846,C0026846,"Muscle atrophy",Side Effect
6000,6000,"RGS7",Gene
C0239233,C0239233,"Early satiety",Side Effect
C0023182,C0023182,"Cerebrospinal fluid leakage",Side Effect
79891,79891,"ZNF671",Gene
C1096708,C1096708,"Vessel puncture site inflammation",Side Effect
126669,126669,"SHE",Gene
163259,163259,"DENND2C",Gene
79836,79836,"LONRF3",Gene
UBERON:0001135,UBERON:0001135,"smooth muscle tissue",Anatomy
GO:0060211,GO:0060211,"regulation of nuclear-transcribed mRNA poly(A) tail shortening",Biological Process
925,925,"CD8A",Gene
139728,139728,"PNCK",Gene
DB00254,DB00254,"Doxycycline",Compound
51295,51295,"ECSIT",Gene
102723955,102723955,"LOC102723955",Gene
6650,6650,"CAPN15",Gene
25819,25819,"CCRN4L",Gene
GO:1902883,GO:1902883,"negative regulation of response to oxidative stress",Biological Process
8821,8821,"INPP4B",Gene
84168,84168,"ANTXR1",Gene
GO:0055119,GO:0055119,"relaxation of cardiac muscle",Biological Process
10811,10811,"NOXA1",Gene
GO:0006399,GO:0006399,"tRNA metabolic process",Biological Process
102723555,102723555,"SPDYE16",Gene
GO:0035106,GO:0035106,"operant conditioning",Biological Process
729330,729330,"OC90",Gene
HP:0005484,HP:0005484,"Postnatal microcephaly",Symptom
GO:0007597,GO:0007597,"blood coagulation, intrinsic pathway",Biological Process
5804,5804,"PTPRZ2",Gene
GO:2000974,GO:2000974,"negative regulation of pro-B cell differentiation",Biological Process
GO:0051050,GO:0051050,"positive regulation of transport",Biological Process
C0020498,C0020498,"Senile ankylosing vertebral hyperostosis",Side Effect
PC7_2957,PC7_2957,"DNA-PK pathway in nonhomologous end joining",Pathway
105376777,105376777,"LOC105376777",Gene
HP:0002751,HP:0002751,"Kyphoscoliosis",Symptom
HP:0008291,HP:0008291,"Pituitary corticotropic cell adenoma",Symptom
728689,728689,"EIF3CL",Gene
ORPHA:50942,ORPHA:50942,"Striate palmoplantar keratoderma",Disease
C0549343,C0549343,"Neck tightness",Side Effect
5589,5589,"PRKCSH",Gene
ORPHA:268145,ORPHA:268145,"Classic maple syrup urine disease",Disease
473,473,"RERE",Gene
GO:0014911,GO:0014911,"positive regulation of smooth muscle cell migration",Biological Process
C0003838,C0003838,"Arterial occlusive disease",Side Effect
UBERON:0001194,UBERON:0001194,"splenic artery",Anatomy
PC7_1540,PC7_1540,"Activation of NOXA and translocation to mitochondria",Pathway
ORPHA:295079,ORPHA:295079,"Tibial hemimelia, bilateral",Disease
C0275378,C0275378,"Tobacco poisoning",Side Effect
GO:0032805,GO:0032805,"positive regulation of low-density lipoprotein particle receptor catabolic process",Biological Process
HP:0005121,HP:0005121,"Posterior scalloping of vertebral bodies",Symptom
1846,1846,"DUSP4",Gene
9577,9577,"BRE",Gene
HP:0008058,HP:0008058,"Aplasia/Hypoplasia of the optic nerve",Symptom
GO:0070197,GO:0070197,"meiotic attachment of telomere to nuclear envelope",Biological Process
ORPHA:355,ORPHA:355,"Gaucher disease",Disease
7827,7827,"NPHS2",Gene
23097,23097,"CDK19",Gene
DB00194,DB00194,"Vidarabine",Compound
84277,84277,"DNAJC30",Gene
WP430_r82344,WP430_r82344,"Statin Pathway",Pathway
GO:0061574,GO:0061574,"ASAP complex",Cellular Component
GO:0072368,GO:0072368,"regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter",Biological Process
C0238707,C0238707,"Impairment of attention",Side Effect
5352,5352,"PLOD2",Gene
GO:0045714,GO:0045714,"regulation of low-density lipoprotein particle receptor biosynthetic process",Biological Process
HP:0010980,HP:0010980,"Hyperlipoproteinemia",Symptom
GO:0070695,GO:0070695,"FHF complex",Cellular Component
D018458,D018458,"Persistent Vegetative State",Symptom
90417,90417,"KNSTRN",Gene
GO:0008440,GO:0008440,"inositol-1,4,5-trisphosphate 3-kinase activity",Molecular Function
2488,2488,"FSHB",Gene
HP:0002474,HP:0002474,"Expressive language delay",Symptom
29990,29990,"PILRB",Gene
GO:0036042,GO:0036042,"long-chain fatty acyl-CoA binding",Molecular Function
GO:0030308,GO:0030308,"negative regulation of cell growth",Biological Process
C0162423,C0162423,"Miliaria rubra",Side Effect
3861,3861,"KRT14",Gene
51176,51176,"LEF1",Gene
55196,55196,"KIAA1551",Gene
GO:0043271,GO:0043271,"negative regulation of ion transport",Biological Process
GO:0034663,GO:0034663,"endoplasmic reticulum chaperone complex",Cellular Component
DB01303,DB01303,"Oxtriphylline",Compound
GO:0043569,GO:0043569,"negative regulation of insulin-like growth factor receptor signaling pathway",Biological Process
100506718,100506718,"LOC100506718",Gene
PC7_6896,PC7_6896,"Regulation of actin dynamics for phagocytic cup formation",Pathway
1394,1394,"CRHR1",Gene
9381,9381,"OTOF",Gene
GO:0030814,GO:0030814,"regulation of cAMP metabolic process",Biological Process
GO:0040015,GO:0040015,"negative regulation of multicellular organism growth",Biological Process
D001836,D001836,"Body Weight Changes",Symptom
PC7_8776,PC7_8776,"WNT5A-dependent internalization of FZD4",Pathway
C0857361,C0857361,"Headache occurring",Side Effect
GO:0048704,GO:0048704,"embryonic skeletal system morphogenesis",Biological Process
7375,7375,"USP4",Gene
HP:0002292,HP:0002292,"Frontal balding",Symptom
ORPHA:169150,ORPHA:169150,"Immunodeficiency due to a late component of complement deficiency",Disease
GO:0051790,GO:0051790,"short-chain fatty acid biosynthetic process",Biological Process
57596,57596,"BEGAIN",Gene
GO:0044419,GO:0044419,"interspecies interaction between organisms",Biological Process
HP:0000308,HP:0000308,"Microretrognathia",Symptom
25862,25862,"USP49",Gene
ORPHA:42062,ORPHA:42062,"Iminoglycinuria",Disease
55526,55526,"DHTKD1",Gene
GO:1901203,GO:1901203,"positive regulation of extracellular matrix assembly",Biological Process
GO:0050861,GO:0050861,"positive regulation of B cell receptor signaling pathway",Biological Process
283951,283951,"C16orf91",Gene
C0004377,C0004377,"Automatism",Side Effect
56899,56899,"ANKS1B",Gene
